"uid","title","species"
"WOS:A1982PP16800006","CHLOROPLASTS AND CHLOROPLAST DNA OF ACETABULARIA-MEDITERRANEA - FACTS AND HYPOTHESES","Acetabularia mediterranea"
"WOS:A1982PP32500572","EXOCYTOSIS IN THE FRESH-WATER SPONGE EPHYDATIA-FLUVIATILIS AND IN THE MARINE SPONGE HEMIMYCALE-COLUMELLA","Hemimycale columella"
"WOS:A1982PS04200009","CHEMICAL PROTECTION OF A FISH (ABUDEFDUF-LEUCOGASTER BLEEKER) BY A SOFT CORAL (LITOPHYTON-VIRIDIS MAY)","Litophyton viridis"
"WOS:A1982PS94100014","LIMITED PROTEOLYSIS OF THE HEMOCYANIN OF SEPIA-OFFICINALIS","Sepia officinalis"
"WOS:A1982PS94100045","EVIDENCE FOR 2 TYPES OF POLYPEPTIDE-CHAINS IN THE HEMOCYANIN OF BUCCINUM-UNDATUM","Buccinum undatum"
"WOS:A1982PS94100054","3'-TERMINAL LABELING REVEALS THE SEQUENCE PRECEDING A HIDDEN BREAK IN ARTEMIA-SALINA 28-S RIBOSOMAL-RNA","Artemia salina"
"WOS:A1982PW26100001","EFFECT OF ENVIRONMENTAL-TEMPERATURE ON THE INCORPORATION OF H-3-LABELED ETHANOLAMINE INTO THE PHOSPHOLIPIDS OF THE TISSUES OF THE CRAB CARCINUS-MAENAS","Carcinus maenas"
"WOS:A1982QB60200009","CELLULASE ACTIVITY OF A THERMOPHILIC ASPERGILLUS-FUMIGATUS (FRESENIUS) STRAIN","Aspergillus fumigatus"
"WOS:A1982QC60500016","KINETIC-PROPERTIES OF PHOSPHOFRUCTOKINASE EXTRACTED FROM THE TAIL MUSCLE AND THE HEPATOPANCREAS OF THE LOBSTER HOMARUS-AMERICANUS","Homarus americanus"
"WOS:A1982QC60500026","NUCLEAR ACCUMULATION OF A CYTOPLASMIC (POLYADENYLIC ACID)-BINDING PROTEIN FROM ARTEMIA-SALINA GASTRULAE AFTER MICROINJECTION INTO THE CYTOPLASM OF XENOPUS-LAEVIS OOCYTES","Artemia salina"
"WOS:A1982QC60500061","CATECHOLAMINE LEVELS DURING STROBILATION OF AURELIA-AURITA (LAM)","Aurelia aurita"
"WOS:A1982QJ38800002","ON THE IDENTITY AND NOMENCLATURE OF PARACANTHONCHUS-CAECUS (BASTIAN, 1865), WITH A REDEFINITION OF THE GENUS PARACANTHONCHUS MICOLETZKY (NEMATODA, CYATHOLAIMIDAE)","Paracanthonchus caecus"
"WOS:A1982QP86400005","ARGININE, OCTOPINE AND ALANINE DURING THE TONIC AND PHASIC CONTRACTIONS OF THE ANTERIOR BYSSUS RETRACTOR MUSCLE (ABRM) OF MYTILUS-EDULIS","Mytilus edulis"
"WOS:A1983PZ42700003","RELATIVE SIZE AND MYOCARDIAL STRUCTURE OF THE HEART OF AN ANTARCTIC FISH DEVOID OF HEMOGLOBIN AND MYOGLOBIN, CHANNICHTHYS-RHINOCERATUS","Channichthys rhinoceratus"
"WOS:A1983QF70200026","ALLERGIC BRONCHOPULMONARY ASPERGILLOSIS CAUSED BY ASPERGILLUS-TERREUS","Aspergillus terreus"
"WOS:A1983QL59800002","CIRCADIAN-RHYTHM OF FATTY-ACID CONTENT IN THE WHOLE CELL AND IN THE CHLOROPLASTS OF ACETABULARIA-MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1983QN91700007","MYOSIN POLYMORPHISM IN MUSCLES OF THE TOADFISH, OPSANUS-TAU","Opsanus tau"
"WOS:A1983QQ70800003","METABOLISM OF INJECTED ECDYSONE IN FEMALE SARCOPHAGA-BULLATA (DIPTERA)","Bullata bullata"
"WOS:A1983QS40600024","SUBCELLULAR-DISTRIBUTION IN XENOPUS-LAEVIS OOCYTES OF A MICROINJECTED POLY(A)-BINDING PROTEIN FROM ARTEMIA-SALINA GASTRULAE","Artemia salina"
"WOS:A1983QU42200020","SELECTIVE ACCUMULATION OF ORGANICALLY BOUND TRITIUM IN THE MARINE UNICELLULAR ALGAE DUNALIELLA-BIOCULATA AND ACETABULARIA-MEDITERRANEA","Dunaliella bioculata"
"WOS:A1983QW35200034","PURIFICATION OF A DOMAIN LIBERATED FROM ARTEMIA-SALINA HEMOGLOBINS BY LIMITED SUBTILISIN DIGESTION","Artemia salina"
"WOS:A1983QW69600013","ADRENERGIC-STIMULATION OF ISOLATED PHOTOPHORES OF MAUROLICUS-MUELLERI","Maurolicus muelleri"
"WOS:A1983QY89200008","THE PRODUCTION OF CYPRIDEIS-TOROSA JONES 1850 (CRUSTACEA, OSTRACODA)","Cyprideis torosa"
"WOS:A1983RA52600001","SEQUENCES OF THE 5S RNAS OF THE THERMO-ACIDOPHILIC ARCHAEBACTERIUM SULFOLOBUS-SOLFATARICUS (CALDARIELLA-ACIDOPHILA) AND THE THERMOPHILIC EUBACTERIA BACILLUS-ACIDOCALDARIUS AND THERMUS-AQUATICUS","Sulfolobus solfataricus"
"WOS:A1983RD99200006","STRATIFICATION AND SQUARE PATTERN ARRANGEMENTS IN THE DORSAL INNER PLEXIFORM LAYER IN THE RETINA OF CALLIONYMUS-LYRA L","Callionymus lyra"
"WOS:A1983RD99200007","INTERBIPOLAR CONTACTS IN THE DORSAL INNER PLEXIFORM LAYER IN THE RETINA OF CALLIONYMUS-LYRA L","Callionymus lyra"
"WOS:A1983RE47500014","PHYSIOLOGICAL-EFFECTS OF A BENZYL-1,3-BENZODIOXOLE CHEMOSTERILANT ON SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1983RF17700007","A NEW ADAPTATION OF EURIPIDES 'ELECTRA'","Electra electra"
"WOS:A1983RF55100003","EFFECT OF DIETARY ECDYSTERONE ON PROTEIN INGESTION AND COPULATORY-BEHAVIOR OF THE BLOWFLY, SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1983RH95700028","ISOLATION AND STRUCTURE DETERMINATION OF (+/-)-16-HYDROXY-ALLO-IBOGAMINE FROM STRYCHNOS-NGOUNIENSIS","Allo allo"
"WOS:A1983RK58400009","BIOCHEMICAL LOCALIZATION OF CADMIUM IN MUREX-TRUNCULUS L (PROSOBRANCHIA, NEOGASTROPODA) IN A NATURAL UNPOLLUTED ENVIRONMENT AND FOLLOWING EXPERIMENTAL CONTAMINATION","Murex trunculus"
"WOS:A1983RN66900017","EFFECT OF FERTILIZATION LEVEL ON SOME PHYSIOLOGICAL, MORPHOLOGICAL AND GROWTH-CHARACTERISTICS OF FICUS-BENJAMINA","Ficus ficus"
"WOS:A1983RP54600004","A SMALL-ANGLE X-RAY-SCATTERING STUDY OF THE QUATERNARY STRUCTURE OF THE 24-S COMPONENT OF THE HEMOCYANINS OF HOMARUS-VULGARIS AND CANCER-PAGURUS","Homarus vulgaris"
"WOS:A1983RQ06200002","(NA++K+) ATPASE ACTIVITY AND PHOSPHOLIPID CONTENT OF VARIOUS FRACTIONS OF THE POSTERIOR GILLS OF CARCINUS-MAENAS AND ERIOCHEIR-SINENSIS","Eriocheir sinensis"
"WOS:A1983RU11700003","INFLUENCE OF ECONAZOLE AND 5-FLUOROCYTOSINE ON THE ULTRASTRUCTURE OF ASPERGILLUS-FUMIGATUS AND THE CYTOCHEMICAL-LOCALIZATION OF CALCIUM-IONS AS MEASURED BY LASER MICROPROBE MASS ANALYSIS","Aspergillus fumigatus"
"WOS:A1983RU62400002","OSMOREGULATION IN THE STONE CRAB CANCER-PAGURUS","Cancer pagurus"
"WOS:A1983RV15500007","ASPERGILLUS-FUMIGATUS AND OTHER FUNGI IN A ZOOLOGICAL GARDEN (ANTWERP)","Aspergillus fumigatus"
"WOS:A1983RV22000003","COMPETITION FOR THE HOME AND AGGRESSIVE-BEHAVIOR IN THE CHITON ACANTHOPLEURA-GEMMATA (BLAINVILLE) (MOLLUSCA, POLYPLACOPHORA)","Acanthopleura gemmata"
"WOS:A1983RW86100005","VARIABILITY OF ALLOGRAFT-REJECTION PROCESSES IN AXINELLA-VERRUCOSA","Axinella verrucosa"
"WOS:A1983RX03500006","PEROXIDASIC ACTIVITY AND ASCORBIC-ACID IN ACETABULARIA-MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1983RX36800005","IDENTIFICATION OF TESTOSTERONE AND PROGESTERONE IN HEMOLYMPH OF LARVAE OF THE FLESHFLY SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1983RX36800006","METABOLISM OF INJECTED [H-3]-LABELED ECDYSONE IN MALE SARCOPHAGA-BULLATA (DIPTERA)","Bullata bullata"
"WOS:A1983RY02300042","ELECTROPHYSIOLOGICAL INVESTIGATION OF THE 2ND STABLE STATE OF THE MEMBRANE-POTENTIAL OF CHARA-CORALLINA","Corallina chara"
"WOS:A1983SG83100014","SHELF-LIFE OF THAWED FILLETS OF LING (MOLVA-MOLVA) KEPT IN ICE","Molva molva"
"WOS:A1983SJ49800045","MESSENGER RNP-ASSOCIATED CASEIN KINASE TYPE-II FROM CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1983SJ49800050","CHARACTERIZATION OF THE 38 000 DALTON POLY(A)-BINDING PROTEIN OF NONPOLYSOMAL MESSENGER RNP FROM CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1983SX80400004","THE BIOLOGICAL CYCLE OF EIRENE-HEXANEMALIS (GOETTE, 1886) (EIRENIDAE, LEPTOMEDUSAE, HYDROZOA, CNIDARIA)","Eirene hexanemalis"
"WOS:A1984AAN2000002","DIGESTIVE STRUCTURES OF ELASIPODA (HOLOTHUROIDEA, ECHINODERMATA) - BENTHOGONE-ROSEA KOEHLER, 1896 AND ONEIROPHANTA-MUTABILIS THEEL, 1879","Oneirophanta mutabilis"
"WOS:A1984ABH5200058","ULTRASTRUCTURAL AND CYTOCHEMICAL ORGANIZATION OF CELLULAR MICROVILLOSITIES OF ECTODERMIC ORIGIN DURING A MOLTING CYCLE OF A DECAPOD CRUSTACEAN (CARCINUS-MAENAS)","Carcinus maenas"
"WOS:A1984ABJ7100010","IMMOBILIZATION OF THE CELLOBIASE ACTIVITY OF ASPERGILLUS-NIGER ON SILICA BY COVALENT BONDING USING THE ISOCYANATE GROUP","Aspergillus niger"
"WOS:A1984ABX6300009","THE SYSTEMATICS AND DISTRIBUTION OF ALTENAEUM-DAWSONI (JEFFREYS, 1864) WITH SPECIAL REFERENCE TO SOME NEW RECORDS FROM NORTHERN NORWAY (MOLLUSCA, BIVALVIA, CONDYLOCARDIIDAE)","Altenaeum dawsoni"
"WOS:A1984ABZ4600008","HEAVY-METALS IN SOLE (SOLEA-SOLEA) FROM THE NORTH-SEA AND THE IRISH SEA - 10 YEARS MONITORING (1973-82)","Solea solea"
"WOS:A1984AEM7100007","LOCATION OF THE HIDDEN BREAK IN LARGE SUBUNIT RIBOSOMAL-RNA OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1984AGA3700013","20-HYDROXYECDYSONE INDUCES YOLK-PROTEIN TRANSCRIPTION IN THE FAT-BODY OF THE MALE FLESHLY, SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1984AGA3700051","PARTIAL-PURIFICATION OF PROTEIN PHOSPHATASES FROM ARTEMIA-SALINA CRYPTOBIOTIC EMBRYOS - THEIR POSSIBLE FUNCTION IN THE DEPHOSPHORYLATION OF MESSENGER RNA ASSOCIATED PROTEINS","Artemia salina"
"WOS:A1984AGA3700055","DEPHOSPHORYLATION BY PROTEIN PHOSPHATASES OF CYTOPLASMIC NON-POLYSOMAL MESSENGER RIBONUCLEOPROTEINS FROM CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1984AGA3700059","COMPARISON OF THE LIFE-CYCLE OF ACETABULARIA-ACETABULUM IN THE LABORATORY AND IN NATURE","Acetabularia (Acetabularia) acetabulum"
"WOS:A1984AGA3700070","IONIC AND OSMOTIC EFFECTS ON THE OSCILLATORY VOLTAGE RESPONSE TO AN OUTWARD GALVANOSTATIC PULSE IN CHARA-CORALLINA","Corallina chara"
"WOS:A1984AMP3400006","AESTHETASC ULTRASTRUCTURE OF THE CRAB, CARCINUS-MAENAS L","Carcinus maenas"
"WOS:A1984RW76500008","EFFECTS OF OX BILE ON THE GROWTH AND ORGANOGENESIS OF HYMENOLEPIS-MICROSTOMA INVITRO","Microstoma microstoma"
"WOS:A1984RZ57800016","HYPERSENSITIVITY PNEUMONITIS DUE TO ASPERGILLUS-FUMIGATUS IN COMPOST","Aspergillus fumigatus"
"WOS:A1984SB82800002","CELLULAR ASPECTS OF ALLOIMMUNE REACTIONS IN SPONGES OF THE GENUS AXINELLA .1. AXINELLA-POLYPOIDES","Axinella polypoides"
"WOS:A1984SB82800003","CELLULAR ASPECTS OF ALLOIMMUNE REACTIONS IN SPONGES OF THE GENUS AXINELLA .2. AXINELLA-VERRUCOSA AND AXINELLA-DAMICORNIS","Axinella verrucosa"
"WOS:A1984SD19000011","INTERNATIONAL STUDY ON ARTEMIA .29. NUTRITIONAL-EVALUATION OF ARTEMIA-NAUPLII FROM DIFFERENT GEOGRAPHICAL ORIGIN FOR THE MARINE CRUSTACEAN MYSIDOPSIS-BAHIA","Mysidopsis bahia"
"WOS:A1984SD27900018","LACTATE AND MALATE-DEHYDROGENASE ACTIVITIES IN THE LONGITUDINAL MUSCLE OF STICHOPUS-REGALIS (ECHINODERMATA, HOLOTHUROIDEA)","Stichopus regalis"
"WOS:A1984SE53800022","IDENTIFICATION AND PROPERTIES OF THE 38000-MR POLY(A)-BINDING PROTEIN OF NON-POLYSOMAL MESSENGER RIBONUCLEOPROTEINS OF CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1984SF58700001","CONTROL OF VITELLOGENIN SYNTHESIS BY ECDYSTEROIDS IN SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1984SF58700012","IDENTIFICATION BY CAPILLARY GAS CHROMATOGRAPHY-MASS SPECTROMETRY OF 11 NON-ECDYSTEROID STEROIDS IN THE HEMOLYMPH OF LARVAE OF SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1984SH73300004","SYNAPTIC CONTACTS BETWEEN BIPOLAR AND PHOTORECEPTOR CELLS IN THE RETINA OF CALLIONYMUS-LYRA L","Callionymus lyra"
"WOS:A1984SH75100004","KINETIC CHARACTERISTICS AND SPECIFIC ACTIVITY OF GILL (NA+ + K+)ATPASE IN THE EURYHALINE CHINESE CRAB, ERIOCHEIR-SINENSIS DURING SALINITY ACCLIMATION","Eriocheir sinensis"
"WOS:A1984SK05700063","IDENTIFICATION OF PROGESTERONE, TESTOSTERONE AND 9 OTHER STEROIDS IN HEMOLYMPH OF LAST INSTAR LARVAE OF THE FLESHFLY SARCOPHAGA-BULLATA","Bullata bullata"
"WOS:A1984SK70500007","PRODUCTION AND PROPERTIES OF ASPERGILLUS-NIGER INULINASE","Aspergillus niger"
"WOS:A1984SL13500006","LIFE-HISTORY ADAPTATION TO DEMOGRAPHIC REGIME IN LABORATORY-CULTURED TISBE-FURCATA (COPEPODA, HARPACTICOIDA)","Tisbe furcata"
"WOS:A1984SM77200007","FUNCTIONAL-MORPHOLOGY OF THE PEDICELLARIAE OF THE ASTEROID MARTHASTERIAS-GLACIALIS (ECHINODERMATA)","Marthasterias glacialis"
"WOS:A1984SU29100005","NATURAL ACCUMULATION OF CADMIUM IN MUREX-TRUNCULUS AND MUREX-BRANDARIS (PROSOBRANCHIA, NEOGASTROPODA) - HISTOLOGICAL LOCALIZATION","Murex trunculus"
"WOS:A1984SW45900006","PHOSPHORYLATION AND DEPHOSPHORYLATION OF PURIFIED PYRUVATE-KINASE ISOLATED FROM THE HEPATOPANCREAS OF THE LOBSTER (HOMARUS-AMERICANUS)","Homarus americanus"
"WOS:A1984SX76400007","PRODUCTION OF TACHIDIUS-DISCIPES (COPEPODA, HARPACTICOIDA)","Tachidius discipes"
"WOS:A1984SY95400002","DISCOVERY OF THE FEMALE GAMETOPHYTE AND THE TETRASPOROPHYTE OF DASYELLA-GRACILIS FALKENBERG (RHODOPHYTA, CERAMIALES)","Dasyella gracilis"
"WOS:A1984SZ06000013","ALLOCATION OF PARALAOPHONTE-SPINICAUDA VERVOORT (COPEPODA, HARPACTICOIDA) TO THE GENUS LAOPHONTE","Paralaophonte spinicauda"
"WOS:A1984TC91800015","THE REVISED 5-S RIBOSOMAL-RNA SEQUENCE FROM ASPERGILLUS-NIDULANS, AND THE 5-S RIBOSOMAL-RNA OF OTHER MOLDS AND A YEAST FIT IN THE UNIVERSAL SECONDARY-STRUCTURE MODEL FOR 5-S RIBOSOMAL-RNA","Aspergillus nidulans"
"WOS:A1984TC91800030","ISOLATION OF AN ACTIVE HAEMOCYANIN-MESSENGER RNA-CONTAINING FRACTION FROM CANCER-PAGURUS","Cancer pagurus"
"WOS:A1984TC91800045","THE STRUCTURE OF ARTEMIA-SALINA 18-S RIBOSOMAL-RNA","Artemia salina"
"WOS:A1984TC91800092","THE ROLE OF LIGHT ON PLASTIDIAL DISTRIBUTION IN ACETABULARIA-ACETABULUM","Acetabularia (Acetabularia) acetabulum"
"WOS:A1984TH05900003","A LIGHT AND ELECTRON MICROSCOPICAL STUDY OF THE PYLORIC CECA OF ASTERIAS-RUBENS (ECHINODERMATA, ASTEROIDEA)","Asterias rubens"
"WOS:A1984TJ19600007","COOPERATIVE INTERACTIONS AND ENVIRONMENTAL-CONTROL IN THE INTERTIDAL CLUSTERING OF NERITA-TEXTILIS (GASTROPODA, PROSOBRANCHIA)","Nerita textilis"
"WOS:A1984TJ46300008","PSEUDO-INDUCTIVE BEHAVIOR OF THE MEMBRANE-POTENTIAL OF CHARA-CORALLINA UNDER GALVANOSTATIC CONDITIONS - A TIME-VARIANT CONDUCTANCE PROPERTY OF POTASSIUM CHANNELS","Corallina chara"
"WOS:A1984TL31700088","EVIDENCE OF CHITIN ASSOCIATED TO THE CUTICLE OF THE CRAB CARCINUS-MAENAS AND TO THE MEMBRANE OF AN ASCIDIUM (HALOCYNTHIA-PAPILLOSA) USING COLLOIDAL GOLD MARKERS - PRELIMINARY-RESULTS","Halocynthia papillosa"
"WOS:A1984TL79200044","THEORETICAL INVESTIGATION OF MEMBRANE-POTENTIAL EFFECTS ON THE FLUX PARAMETERS OF CHARA-CORALLINA","Corallina chara"
"WOS:A1984TP23100015","ON THE USE OF HUMEROBATES-ROSTROLAMELLATUS (ACARI) AS AN AIR-POLLUTION BIOASSAY MONITOR - THE INCIDENCE OF SO2-NO2 SYNERGISM AND OF WINTER TEMPERATURE","Humerobates rostrolamellatus"
"WOS:A1984TQ90800016","INTRACOELOMIC PARASITIC SPOROZOA IN THE BURROWING SPATANGOID ECHINOID ECHINOCARDIUM-CORDATUM - COELOMOCYTE REACTION AND FORMATION OF BROWN BODIES","Echinocardium cordatum"
"WOS:A1984TV46300044","THE TRANSLATIONALLY REPRESSED, POLY (A)-CONTAINING MESSENGER-RIBONUCLEOPROTEIN OF ARTEMIA-SALINA CRYPTOBIOTIC EMBRYOS","Artemia salina"
"WOS:A1984TX10400002","PETROSIN-A AND PETROSIN-B, 2 NEW BIS-QUINOLIZIDINE ALKALOIDS FROM THE SPONGE PETROSIA-SERIATA","Petrosia seriata"
"WOS:A1984TX51700008","2 NEW SPECIES OF MITES OF THE FAMILY HYADESIIDAE (ACARI, ASTIGMATA) FROM COSTA-RICAN AND BRAZILIAN COASTS","Costa costa"
"WOS:A1984TY58200001","PURIFICATION AND CHARACTERIZATION OF THE MESSENGER RIBONUCLEOPROTEIN-ASSOCIATED CASEIN KINASE-II OF ARTEMIA-SALINA CRYPTOBIOTIC GASTRULAE","Artemia salina"
"WOS:A1985A323600027","CHRONOBIOLOGICAL APPROACH TO THE OSCILLATING BIOCHEMICAL PATHWAYS IDENTIFICATION INVOLVED IN CAP MORPHOGENESIS IN ACETABULARIA MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1985A323600028","BIOCHEMICAL AND IMMUNOLOGICAL IDENTIFICATION OF CALMODULIN IN ACETABULARIA MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1985A568400001","UTILIZATION OF WASTE CELLULOSE .6. PRETREATMENT OF LIGNOCELLULOSIC MATERIALS WITH SODIUM-HYPOCHLORITE AND ENZYMATIC-HYDROLYSIS BY TRICHODERMA-VIRIDE","Trichoderma viride"
"WOS:A1985ACR9200003","THE ACTION OF ITRACONAZOLE AND KETOCONAZOLE ON GROWTH AND STEROL SYNTHESIS IN ASPERGILLUS-FUMIGATUS AND ASPERGILLUS-NIGER","Aspergillus niger"
"WOS:A1985ADF6100932","ALLO-INDUCED SUPPRESSION AND CYTO-TOXICITY - 2 FUNCTIONS OF A SINGLE CELL","Allo allo"
"WOS:A1985AED0900013","EFFECT OF OX BILE ON THE FORMATION OF CALCAREOUS CORPUSCLES DURING INVITRO GROWTH OF HYMENOLEPIS-MICROSTOMA","Microstoma microstoma"
"WOS:A1985AEZ6800013","COROPHIUM-CURVISPINUM SARS, 1895 (AMPHIPODA) IN THE RIVER MEUSE, BELGIUM","Corophium curvispinum"
"WOS:A1985AFE9800002","ISOLATION AND CHARACTERIZATION OF CYTOPLASMIC POLY(A) POLYMERASE FROM CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1985AFV6000011","DIGESTION AND ACTIVITY CONDITIONS OF SOME POLYSACCHARIDASES IN THE DIGESTIVE TUBE OF THE URCHIN PARACENTROTUS-LIVIDUS (ECHINODERMATA)","Paracentrotus lividus"
"WOS:A1985AGS5000011","NOVEL ACETOXYCAPNELLENES FROM THE ALCYONACEAN CAPNELLA-IMBRICATA","Capnella imbricata"
"WOS:A1985AHP9000012","MIXED INHIBITION OF BETA-D-GLUCOSIDASE FROM STACHYBOTRYS-ATRA BY SUBSTRATE-ANALOGS","Stachybotrys atra"
"WOS:A1985AJP8600003","MEASUREMENT OF THE ADENYLATE ENERGY-CHARGE IN NEREIS-DIVERSICOLOR AND NEPHTYS-SP (POLYCHAETA, ANNELIDA) - EVALUATION OF THE USEFULNESS OF AEC IN POLLUTION MONITORING","Nereis diversicolor"
"WOS:A1985AJP8600011","FUNCTIONAL-MORPHOLOGY OF THE PODIA AND AMBULACRAL GROOVES OF THE COMATULID CRINOID ANTEDON-BIFIDA (ECHINODERMATA)","Antedon bifida"
"WOS:A1985AKQ4300025","ANTI-GALACTOSE LECTINS IN THE HEMOLYMPH OF SARCOPHAGA-BULLATA AND 3 OTHER CALLIPHORID FLIES","Bullata bullata"
"WOS:A1985AKR2600003","THE PRIMER SPECIFICITY OF CYTOPLASMIC POLY(A) POLYMERASE FROM CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1985ALE3400004","ORIGIN AND TURNOVER RATE OF INGESTED SEDIMENT IN THE SPATANGOID ECHINOID, ECHINOCARDIUM-CORDATUM (PENNANT) (ECHINODERMATA)","Echinocardium cordatum"
"WOS:A1985AML5000004","DETECTION OF CLASS-SPECIFIC ANTIBODIES AGAINST ASPERGILLUS-FUMIGATUS ANTIGENS IN VARIOUS PULMONARY-DISEASES","Aspergillus fumigatus"
"WOS:A1985AMU2200015","JUVENILE-HORMONE BINDING-PROTEINS IN SARCOPHAGA-BULLATA HEMOLYMPH AND VITELLOGENIC OVARIES","Bullata bullata"
"WOS:A1985AND5400001","STUDIES ON THE ULTRASTRUCTURE OF THE GENITAL ORGANS IN PROSERIATA (TURBELLARIA) .1. CIRRIFERA-ACULEATA (AX) (COELOGYNOPORIDAE)","Cirrifera cirrifera"
"WOS:A1985ANU7000002","RIBOSOME-ASSOCIATED CYCLIC NUCLEOTIDE-INDEPENDENT PROTEIN-KINASE OF ARTEMIA-SALINA CRYPTOBIOTIC GASTRULAE","Artemia salina"
"WOS:A1985APR5200032","A NEW 20,24-DIMETHYLSCALARANE DERIVATIVE ISOLATED FROM THE SPONGE CARTERIOSPONGIA-FOLIASCENS, C30H42O6","Carteriospongia foliascens"
"WOS:A1985AQY1800003","INITIATION-FACTOR EIF2 ASSOCIATED WITH NON-POLYSOMAL POLY(A)-CONTAINING MESSENGER RIBONUCLEOPROTEINS OF CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1985ARU0800030","DEPHOSPHORYLATION OF CYTOPLASMIC NON-POLYSOMAL MESSENGER RIBONUCLEOPROTEINS FROM CRYPTOBIOTIC GASTRULAE OF ARTEMIA-SALINA","Artemia salina"
"WOS:A1985ASJ6700014","SECONDARY PRODUCTION OF THE HARPACTICOID COPEPOD PARONYCHOCAMPTUS-NANUS IN A BRACKISH-WATER HABITAT","Paronychocamptus nanus"
"WOS:A1985AST1600024","ICHTHYOTOXIC SESTERPENOIDS FROM THE NEO GUINEAN SPONGE CARTERIOSPONGIA-FOLIASCENS","Carteriospongia foliascens"
"WOS:A1985ASU5700010","EFFECT OF SODIUM, POTASSIUM, CALCIUM, MAGNESIUM AND TETRAETHYLAMMONIUM ON THE TRANSIENT VOLTAGE RESPONSE TO A GALVANOSTATIC STEP AND OF THE TEMPERATURE ON THE STEADY MEMBRANE CONDUCTANCE OF CHARA-CORALLINA - A FURTHER EVIDENCE FOR THE INVOLVEMENT OF POTASSIUM CHANNELS IN THE FAST TIME VARIANT CONDUCTANCE","Corallina chara"
"WOS:A1985ATS6300002","FINE-STRUCTURE OF THE STATOCYST SENSILLA OF THE MYSID SHRIMP NEOMYSIS-INTEGER (LEACH, 1814) (CRUSTACEA, MYSIDACEA)","Neomysis integer"
"WOS:A1985AUA3200026","COMPARISON OF THE MYOSIN AND PARVALBUMINS OF HEAD AND TRUNK MUSCLES FROM SERRANUS-SCRIBA (L) AND SERRANUS-CABRILLA (L)","Serranus scriba"
"WOS:A1985AUA3200055","ISOLATION OF HEMOCYANIN-SYNTHESIZING POLYSOMES FROM THE BRANCHIAL GLANDS OF SEPIA-OFFICINALIS","Sepia officinalis"
"WOS:A1985AUA3200068","SPATIAL-DISTRIBUTION OF ASCORBIC-ACID IN ACETABULARIA-MEDITERRANEA","Acetabularia mediterranea"
"WOS:A1985AUA3200072","EFFECT OF GIBBERELLIC-ACID (GA3) ON THE PLASMALEMMA BIOPHYSICAL PROPERTIES OF CHARA-CORALLINA","Corallina chara"
"WOS:A1985AUL2900013","INCORPORATION OF OMEGA-6 POLY-UNSATURATED FATTY-ACIDS INTO PHOSPHOLIPIDS OF THE CRAB CARCINUS-MAENAS","Carcinus maenas"
"WOS:A1985AUZ7800025","OCCURRENCE OF A MICROCANALICULAR SYSTEM WITHIN THE OSSICLES AND DERMAL TISSUE OF ASTERIAS-RUBENS AND MARTHASTERIAS-GLACIALIS (ECHINODERMATA, ASTEROIDEA)","Marthasterias glacialis"
"WOS:A1985AUZ7800027","HEART STRUCTURE AND VENTRICULAR ULTRASTRUCTURE OF HEMOGLOBIN-FREE AND MYOGLOBIN-FREE ICEFISH CHANNICHTHYS-RHINOCERATUS","Channichthys rhinoceratus"
"WOS:A1985AVR5800005","RESPIRATION OF SEPIA-OFFICINALIS DURING EMBRYONIC AND EARLY JUVENILE LIFE","Sepia officinalis"
"WOS:A1985AWJ8400025","ULTRASTRUCTURE OF THE BRANCHIAL EPITHELIUM OF THE GREEN CRAB, CARCINUS-MAENAS, AS A FUNCTION OF THE SALINITY OF THE ENVIRONMENT","Carcinus maenas"
"WOS:A1985AXF1200010","OBSERVATION OF ANOMALIES IN THE RESPIRATORY MOTOR PATTERN OF THE GADIFORM TELEOSTEAN MOTELLA-MUSTELA (LINNE, 1758)","Motella mustela"
"WOS:A1985AXF1200037","FEEDING-BEHAVIOR IN THE CRINOID ANTEDON-BIFIDA (PENNANT), (ECHINODERMATA, CRINOIDEA)","Antedon bifida"
