"uid","title","species"
"WOS:000439026000006","How different sterols contribute to saponin tolerant plasma membranes in sea cucumbers","sea cucumbers"
"WOS:000439028600006","CT Features of Saba Senegalensis (a Tropical Fruit) in Patients with Abdominal Pain","cowry"
"WOS:000439041000006","Identification of bioactive glucose-lowering compounds of methanolic extract of Hodgsonia heteroclita fruit pulp","asp"
"WOS:000439069700003","Development of material with strong antimicrobial activity by high pressure CO2 impregnation of polyamide nanofibers with thymol","gram-negative bacteria"
"WOS:000439096500017","Pharmaceutical-grade oral films as substrates for printed medicine","spotted ray"
"WOS:000439102400014","Inter-individual differences in contamination profiles as tracer of social group association in stranded sperm whales","whales"
"WOS:000439116100023","Copper-Catalyzed Photoinduced Radical Domino Cyclization of Ynamides and Cyanamides: A Unified Entry to Rosettacin, Luotonin A, and Deoxyvasicinone","domino"
"WOS:000439123500011","Modelling integrated multi-trophic aquaculture: Optimizing a three trophic level system","tilapia"
"WOS:000439154200001","Efficacy, effectiveness and safety of vaccination against human papillomavirus in males: a systematic review","little necks"
"WOS:000439208300002","Review: the energetic value of zooplankton and nekton species of the Southern Ocean","squids"
"WOS:000439259800129","Risk Management of Electromagnetic Disturbances","sole"
"WOS:000439263300005","Direct uptake of canopy rainwater causes turgor-driven growth spurts in the mangrove Avicennia marina","grey mangrove"
"WOS:000439294700024","Evaluation of a mosaic HIV-1 vaccine in a multicentre, randomised, double-blind, placebo-controlled, phase 1/2a clinical trial (APPROACH) and in rhesus monkeys (NHP 13-19)","gag"
"WOS:000439311600001","Binning enables efficient host genome reconstruction in cnidarian holobionts","stony corals"
"WOS:000439323300011","Bi-functional heterogeneous catalysts for carbon dioxide conversion: enhanced performances at low temperature","sole"
"WOS:000439334400001","First evidence of Besnoitia bennetti infection (Protozoa: Apicomplexa) in donkeys (Equus asinus) in Belgium","zebra"
"WOS:000439356900002","The HOSTS Survey-Exozodiacal Dust Measurements for 30 Stars","sun stars"
"WOS:000439376900011","Cell Detection by Surface Imprinted Polymers (SIPs) - A Study of the Sensor Surface by Optical and Dielectric Relaxation Spectroscopy","ide"
"WOS:000439403600022","Relationships between structural lineaments and Cenozoic volcanism, Tibesti swell, Saharan metacraton","zoned cone"
"WOS:000439435200006","Slippage dynamics of confined water in graphene oxide capillaries","slip"
"WOS:000439449700018","Structural mechanism of AadA, a dual-specificity aminoglycoside adenylyltransferase from Salmonella enterica","asp"
"WOS:000439467300071","Cocoa residues as viable biomass for renewable energy production through anaerobic digestion","cod"
"WOS:000439505100007","Keratinous matrices for the assessment of drugs of abuse consumption: A correlation study between hair and nails","cod"
"WOS:000439531400015","Zebrafish-Based Discovery of Antiseizure Compounds from the Red Sea: Pseurotin A(2) and Azaspirofuran A","sea mouse"
"WOS:000439537600025","Physiological and immunological responses of birds and mammals to forest degradation: A meta-analysis","mammals"
"WOS:000439556700008","Effects of dark brooders and overhangs on free-range use and behaviour of slow-growing broilers","hen pen"
"WOS:000439557000042","Depressive symptoms, handgrip strength, and weight status in US older adults","old woman"
"WOS:000439574700004","1.1-billion-year-old porphyrins establish a marine ecosystem dominated by bacterial primary producers","sea mats"
"WOS:000439601800002","Challenges for child support schemes: Accounting for shared care and complex families","sole"
"WOS:000439640200008","Fourier Transform Spectroscopy of two trace gases namely Methane and Carbon monoxide for planetary and atmospheric research application","banded venus"
"WOS:000439671900012","Eardrum and columella displacement in single ossicle ears under quasi-static pressure variations","mammals"
"WOS:000439678200006","Protecting and stimulating effect on the degradation of eosin lakes. Part 1: Lead white and cobalt blue","painted ray"
"WOS:000439679500022","Capillary electrophoresis-mass spectrometry of derivatized amino acids for targeted neurometabolomics - pH mediated reversal of diastereomer migration order","asp"
"WOS:000439682900009","A combined scoring and ranking approach for determining overall food quality","salmon"
"WOS:000439704500006","Bioenergetics of the copepod Temora longicornis under different nutrient regimes","sea egg"
"WOS:000439713200007","Valeric acid glyceride esters in feed promote broiler performance and reduce the incidence of necrotic enteritis","Ross"
"WOS:000439728700012","Physical-chemical treatment of rainwater runoff in recovery and recycling companies: lab-scale investigation","cod"
"WOS:000439746700008","A NOVEL APPLICATION OF MINIMAX LQG CONTROL TECHNIQUE FOR HIGH-SPEED SPIRAL IMAGING","spiral"
"WOS:000439757200001","Identification of Broad-Spectrum Dengue/Zika Virus Replication Inhibitors by Functionalization of Quinoline and 2,6-Diaminopurine Scaffolds","bugs"
"WOS:000439769400002","Squeezing out the last eggannual fish increase reproductive efforts in response to a predation threat","sunfish"
"WOS:000439769400027","Antibiotic-induced effects on scaling relationships and on plant element contents in herbs and grasses","plants"
"WOS:000439785700005","Ocean current connectivity propelling the secondary spread of a marine invasive comb jelly across western Eurasia","water jellyfish"
"WOS:000439799300011","Gamma Ray Showers Observed at Ground Level in Coincidence With Downward Lightning Leaders","electric rays"
"WOS:000439855300020","Autogenous vaccination reduces antimicrobial usage and mortality rates in a herd facing severe exudative epidermitis outbreaks in weaned pigs","pig face"
"WOS:000439858400006","Gibberellin reduces the susceptibility of rice, Oryza sativa, to the migratory nematode Hirschmanniella oryzae","nematodes"
"WOS:000439862300004","Carbonate mounds of the Moroccan Mediterranean margin: Facies and environmental controls","brittlestar"
"WOS:000439907900003","Urbanization drives genetic differentiation in physiology and structures the evolution of pace-of-life syndromes in the water flea Daphnia magna","water fleas"
"WOS:000439907900015","Timing of perineuronal net development in the zebra finch song control system correlates with developmental song learning","zebra"
"WOS:000439923300003","Abditibacterium utsteinense sp nov the first cultivated member of candidate phylum FBP, isolated from ice-free Antarctic soil samples","gram-negative bacteria"
"WOS:000439925300028","A Theoretical Outlook on the Stereoselectivity Origins of Isoselective Zirconocene Propylene Polymerization Catalysts","sole"
"WOS:000439929600003","Genetic adaptation as a biological buffer against climate change: Potential and limitations","water fleas"
"WOS:000439932200002","Notre-Dame de Sheshan in Shanghai, the pilgrimage basilica of the French Jesuits in China, 1867-1935","monk"
"WOS:000439936700005","Evolution of the magnetic field of Betelgeuse from 2009-2017","narval"
"WOS:000439964800002","Influence of the long-range ordering of gold-coated Si nanowires on SERS","spot"
"WOS:000439965800030","An integrative omics approach to unravel toxicity mechanisms of environmental chemicals: effects of a formulated herbicide","earthworms"
"WOS:000439995100005","Compost as a carrier medium for entomopathogenic nematodes - The influence of compost maturity on their virulence and survival","nematodes"
"WOS:000440003500001","Principal cells of the brainstem's interaural sound level detector are temporal differentiators rather than integrators","olives"
"WOS:000440010600008","Incomplete Reproductive Isolation Between Genetically Distinct Sympatric Clades of the Pennate Model Diatom Seminavis robusta","diatoms"
"WOS:000440014400002","The importance of surface reflectance anisotropy for cloud and NO2 retrivals from GOME-2 and OMI","Ross"
"WOS:000440031700008","Sonoelastographic Features of the Patellar Ligament in Clinically Normal Dogs","blue dog"
"WOS:000440061700002","An indefinite nonlinear problem in population dynamics: high multiplicity of positive solutions","hump"
"WOS:000440064000003","High undescribed diversity of Amanita section Vaginatae in northern Thailand","fungi"
"WOS:000440102400098","TREATMENT OF METASTATIC BONE DISEASE IN WOMEN WITH BREAST CANCER - NEW INSIGHTS OF AN OLD STORY","old woman"
"WOS:000440115600080","Ecotoxicological and biochemical mixture effects of an herbicide and a metal at the marine primary producer diatom Thalassiosira weissflogii and the primary consumer copepod Acartia tonsa","diatoms"
"WOS:000440126200002","METASTATIC GRANULOSA CELL TUMOR IN A MANGROVE SNAKE (BOIGA DENDROPHILA MELANOTA)","reptiles"
"WOS:000440137000008","Fc epsilon RI expression and IgE binding by dendritic cells and basophils in allergic rhinitis and upon allergen immunotherapy","mites"
"WOS:000440143500050","Impact of soil contamination on the growth and shape of ant nests","fungi"
"WOS:000440146200003","Neutralization of Junin virus by single domain antibodies targeted against the nucleoprotein","Argentines"
"WOS:000440152100001","Why Do Herbivorous Mites Suppress Plant Defenses?","spiders"
"WOS:000440171100004","Modelling of Stirrup Confinement Effects in RC Layered Beam Finite Elements Using a 3D Yield Criterion and Transversal Equilibrium Constraints","slip"
"WOS:000440178000001","The structural and chemical basis of temporary adhesion in the sea star Asterina gibbosa","violet sea urchin"
"WOS:000440186200001","Towards an objective evaluation of persistency of Lolium perenne swards using UAV imagery","temperate basses"
"WOS:000440265200010","Oxygen isotope analysis of the eyes of pelagic trilobites: Testing the application of sea temperature proxies for the Ordovician","brachiopods"
"WOS:000440266100004","Modification of benthic food web structure by recovering seagrass meadows, as revealed by trophic markers and mixing models","eelgrasses"
"WOS:000440288600005","Transcutaneous vagus nerve stimulation and extinction of prepared fear: A conceptual non-replication","spiders"
"WOS:000440297300003","Trees as habitat islands: Temporal variation in alpha and beta diversity in epiphytic laurel forest bryophyte communities","hump"
"WOS:000440351300028","Epidemiological significance of dengue virus genetic variation in mosquito infection dynamics","arthropods"
"WOS:000440357400018","Validation of a windowing protocol for accurate in vivo tooth segmentation using i-CAT cone beam computed tomography","grey cone"
"WOS:000440359600003","On the scaling features of magnetic field fluctuations at non-MHD scales in turbulent space plasmas","mono"
"WOS:000440378900003","Mood Components in Cocoa and Chocolate: The Mood Pyramid","pyramid top"
"WOS:000440390200022","A review on the application of chromatographic methods, coupled to chemometrics, for food authentication","olives"
"WOS:000440403400034","Prospective Randomized Controlled Trial Exploring the Effect of TachoSil on Lymphocele Formation After Extended Pelvic Lymph Node Dissection in Prostate Cancer","sole"
"WOS:000440408800026","On-field Raman spectroscopy of Patagonian prehistoric rock art: Pigments, alteration products and substrata","red crust"
"WOS:000440414800001","International entrepreneurship research versus international business research: A false dichotomy?","bears"
"WOS:000440418800003","Dust modelling and a dynamical study of comet 41P/Tuttle-Giacobini-Kresak during its 2017 perihelion passage","comet"
"WOS:000440449600016","An engineered combinatorial module of transcription factors boosts production of monoterpenoid indole alkaloids in Catharanthus roseus","periwinkles"
"WOS:000440459100024","Methods for the effective study of collective behavior in a radial arm maze","shiner"
"WOS:000440461400003","Norovirus recombinants: recurrent in the field, recalcitrant in the lab - a scoping review of recombination and recombinant types of noroviruses","oysters"
"WOS:000440470100064","A multisystem sarcoidosis with diffuse vertebral involvement in a 31 year old woman: case report and review of the literature","old woman"
"WOS:000440476000001","Vaccines as alternatives to antibiotics for food producing animals. Part 1: challenges and needs","animals"
"WOS:000440505000029","Selective Laser-Assisted Synthesis of Tubular van der Waals Heterostructures of Single-Layered PbI2 within Carbon Nanotubes Exhibiting Carrier Photogeneration","carrier shells"
"WOS:000440585100001","Introduced ants (Hymenoptera: Formicidae) of mainland France and Belgium, with a focus on greenhouses","large argentine"
"WOS:000440590200020","Parametrization of reflectometry fluctuation frequency spectra for systematic study of fusion plasma turbulence","tear drops"
"WOS:000440596800006","A New Iq-Peptide of the Kunitz Type from the Heteractis magnifica Sea Anemone Exhibits Neuroprotective Activity in a Model of Alzheimer's Disease","sea anemones"
"WOS:000440606100037","A continuous-time persistent random walk model for flocking","flagellates"
"WOS:000440654300008","Sexual dimorphism in the sonic system and otolith morphology of Neobythites gilli (Ophidiiformes)","striped cusk-eel"
"WOS:000440659500004","Behavioural response of Lucilia sericata to a decaying body infested by necrophagous insects","insects"
"WOS:000440659500010","Aphid-hoverfly interactions under elevated CO2 concentrations: oviposition and larval development","plants"
"WOS:000440660000016","Effects of stocking density of gray mullet Mugil cephalus on water quality, growth performance, nutrient conversion rate, and microbial community structure in the white shrimp Litopenaeus vannamei integrated system","white shrimp"
"WOS:000440679500001","The Sycamore Maple Bacterial Culture Collection From a TNT Polluted Site Shows Novel Plant-Growth Promoting and Explosives Degrading Bacteria","plants"
"WOS:000440683100004","RNA interference in shrimp and potential applications in aquaculture","white shrimp"
"WOS:000440689300005","Public service media, universality and personalisation through algorithms: mapping strategies and exploring dilemmas","bubble"
"WOS:000440691700027","Lectotypification of Plectocarpon diedertzianum (Arthoniales)","fungi"
"WOS:000440691900010","The Discursive-Material Knot: Cyprus in Conflict and Community Media Participation","knot"
"WOS:000440695000007","HE OR SHE WHO GLIMPSES, DESIRES, IS WOUNDED: a dialogue in the interspace (zwischenraum) between aby warburg and georges didi-huberman","firefly"
"WOS:000440695000012","SEARCHING FOR FIREFLIES: pathos and imagination in the theories of georges didi-huberman","firefly"
"WOS:000440723000036","What's up with the self-employed? A cross-national perspective on the self-employed's work-related mental well-being","wells"
"WOS:000440769900007","Assessing the completeness and correctness of the registration of malignant mesothelioma in Belgium","cod"
"WOS:000440770000006","Recombinant and native TviCATL from Trypanosoma vivax: Enzymatic characterisation and evaluation as a diagnostic target for animal African trypanosomosis","protozoans"
"WOS:000440775200007","Synthesis, folding, structure and activity of a predicted peptide from the sea anemone Oulactis sp with an ShKT fold","sea anemones"
"WOS:000440775600005","Effects of charcoal hearth soil on forest regeneration: Evidence from a two-year experiment on tree seedlings","temperate basses"
"WOS:000440809500005","SPIDER COMMUNITIES (ARTHROPODA, ARANEAE) IN DIFFERENT PINE FORESTS OF ZERALDA GAME RESERVE (ALGIERS, ALGERIA): TAXONOMY AND BIODIVERSITY","spiders"
"WOS:000440825400006","GrassPlot - a database of multi-scale plant diversity in Palaearctic grasslands","vascular plants"
"WOS:000440843300003","Evaluating the frequency threshold for selecting lexical bundles by means of an extension of the Fisher's exact test","sole"
"WOS:000440846300008","The impact of acute air pollution fluctuations on bronchiectasis pulmonary exacerbation: a case-crossover analysis","lag"
"WOS:000440866200001","QTL mapping for resistance to and tolerance for the rice root-knot nematode, Meloidogyne graminicola","knot"
"WOS:000440874800002","The chemical composition of alpha Centauri AB revisited","sun stars"
"WOS:000440899700013","Neoliberalisation from the Ground Up: Insurgent Capital, Regional Struggle, and the Assetisation of Land","ship"
"WOS:000440916600021","Mouldable, thermoplastic, glue-on frog-supportive shoes change hoof kinetics in normal and obese Shetland ponies","horses hoof"
"WOS:000440928700250","Characterization of esophageal motility in infants born with congenital diaphragmatic hernia using high resolution manometry","bears"
"WOS:000440928800023","The effect of oxygen availability on long-distance electron transport in marine sediments","bacteria"
"WOS:000440947600270","The Influence of Noise, Vibration, Cycle Paths, and Period of Day on Stress Experienced by Cyclists","rush"
"WOS:000440947600337","Effect of Operating Parameters on the Performance Evaluation of Benthic Microbial Fuel Cells Using Sediments from the Bay of Campeche, Mexico","cod"
"WOS:000440947600442","Environmental Efficiency of Photovoltaic Power Plants in China-A Comparative Study of Different Economic Zones and Plant Types","plants"
"WOS:000440956200035","Poisson-Boltzmann Electrostatics and Ionic Partition Equilibration of Charged Nanoparticles in Aqueous Media","hard shell"
"WOS:000440956500031","Elementary Derivation of the ""vertical bar Delta mu vertical bar Big Is Good"" Rule","parr"
"WOS:000440960500008","Biomechanics and behaviour in the sea urchin Paracentrotus lividus (Lamarck, 1816) when facing gradually increasing water flows","sea-urchins"
"WOS:000440971100022","Patient-specific bolus for range shifter air gap reduction in intensity-modulated proton therapy of head-and-neck cancer studied with Monte Carlo based plan optimization","little necks"
"WOS:000440982000057","Neural tracking of the musical beat is enhanced by low-frequency sounds","bass"
"WOS:000440983000025","THE NEUTRONS FOR SCIENCE FACILITY AT SPIRAL-2","spiral"
"WOS:000440983000054","COMPARISON OF RESPONSE OF PASSIVE DOSIMETRY SYSTEMS IN SCANNING PROTON RADIOTHERAPY-A STUDY USING PAEDIATRIC ANTHROPOMORPHIC PHANTOMS","bubble"
"WOS:000440991100030","Trisomy of human chromosome 21 enhances amyloid-beta deposition independently of an extra copy of APP","tangle"
"WOS:000440996700002","Dimorphism throughout the European eel's life cycle: are ontogenetic changes in head shape related to dietary differences?","hard head"
"WOS:000441005700005","SIP-Based Thermal Detection Platform for the Direct Detection of Bacteria Obtained from a Contaminated Surface","bacteria"
"WOS:000441005700016","Experimental and Numerical Analyzes of a Sensor Based on Interdigitated Electrodes for Studying Microbiological Alterations","ide"
"WOS:000441005700027","Electrochemical Evaluation of Light-Addressable Electrodes Based on TiO2 for the Integration in Lab-on-Chip Systems","soles"
"WOS:000441042300008","Evolution in the management of thyroid cancer: an observational study in two referral centres in Belgium","little necks"
"WOS:000441046400001","Two Centuries of Innovations and Stock Market Bubbles","bubble"
"WOS:000441102800009","Benfotiamine treatment activates the Nrf2/ARE pathway and is neuroprotective in a transgenic mouse model of tauopathy","tangle"
"WOS:000441111700012","Community-led comparative genomic and phenotypic analysis of the aquaculture pathogen Pseudomonas baetica a390T sequenced by Ion semiconductor and Nanopore technologies","wedge sole"
"WOS:000441119800019","Small Ubiquitin-Like Modifier Protein 3 Enhances the Solubilization of Human Bone Morphogenetic Protein 2 in E-coli","haddock"
"WOS:000441126900012","Role of the Relative Humidity and the Cd/Zn Stoichiometry in the Photooxidation Process of Cadmium Yellows (CdS/Cd1-xZnxS) in Oil Paintings","painted ray"
"WOS:000441129300011","Beached bachelors: An extensive study on the largest recorded sperm whale Physeter macrocephalus mortality event in the North Sea","whales"
"WOS:000441203000011","Gaia Data Release 2 Mapping the Milky Way disc kinematics","sun stars"
"WOS:000441203600001","An unusual face-on spiral in the wind of the M-type AGB star EP Aquarii","wing shell"
"WOS:000441205600001","Separating two painting campaigns in Saul and David, attributed to Rembrandt, using macroscale reflectance and XRF imaging spectroscopies and microscale paint analysis","turbans"
"WOS:000441209000006","A week-48 randomized phase-3 trial of darunavir/cobicistat/emtricitabine/tenofovir alafenamide in treatment-naive HIV-1 patients","little necks"
"WOS:000441232300002","Characterizing Polytopes in the 0/1-Cube with Bounded Chvatal-Gomory Rank","springer"
"WOS:000441238300007","THE STUDY OF VIOLENCE AND SOCIAL UNREST IN AFRICA: A COMPARATIVE ANALYSIS OF THREE CONFLICT EVENT DATASETS","scad"
"WOS:000441247300012","Effect of quorum quenching bacteria on growth, virulence factors and biofilm formation of Yersinia ruckeri invitro and an invivo evaluation of their probiotic effect in rainbow trout","trout"
"WOS:000441290500011","Covalent Whey Protein-Rosmarinic Acid Interactions: A Comparison of Alkaline and Enzymatic Modifications on Physicochemical, Antioxidative, and Antibacterial Properties","Cuttlefishes"
"WOS:000441292500001","Real-time protection of the JET ITER-like wall based on near infrared imaging diagnostic systems","spot"
"WOS:000441329000001","The upper Miocene chitons of northwest France (Mollusca: Polyplacophora)","Mediterranean chiton"
"WOS:000441331000014","Ocean warming cannot explain synchronous declines in North American Atlantic salmon populations","sea salmon"
"WOS:000441331700006","Active and species-specific dispersal behaviour in a marine nematode cryptic species complex","nematodes"
"WOS:000441335800005","Clinical Diagnosis of Dental Caries in the 21st Century: Introductory Paper - ORCA Saturday Afternoon Symposium, 2016","orca"
"WOS:000441380100068","Theoretical study of ArH+ dissociative recombination and electron-impact vibrational excitation","crabs"
"WOS:000441415100022","Syntheses of Highly Functionalized Spirocyclohexenes by Formal [4+2] Annulation of Arylidene Azlactones with Allenoates","domino"
"WOS:000441450300031","Occurrence of Chromadorita regabi sp nov (Nematoda: Adenophorea), a nematode egg predator of Alvinocaris muricola (Crustacea: Decapoda: Caridea: Alvinocarididae) from a deep cold seep area of the Gulf of Guinea","shrimps"
"WOS:000441485900008","A complete reassessment of standard residual stress uncertainty analyses using neutron diffraction emphasizing the influence of grain size","spiral"
"WOS:000441489600001","Regional-scale drivers of marine nematode distribution in Southern Ocean continental shelf sediments","nematodes"
"WOS:000441490300007","Inclusion of modified lignocellulose and nano-hydroxyapatite in development of new bio-based adjuvant flame retardant for poly(lactic acid)","flame cone"
"WOS:000441514400012","Publisher Correction to: Background invertebrate herbivory on dwarf birch (Betula glandulosa-nana complex) increases with temperature and precipitation across the tundra biome (vol 40, pg 2265, 2017)","arthropods"
"WOS:000441541300021","Epidemiology of bacterial corneal ulcers at tertiary centres in Vancouver, B.C","gram-negative bacteria"
"WOS:000441551800002","Cyclic Lipodepsipeptides From Pseudomonas spp. - Biological Swiss-Army Knives","knife"
"WOS:000441593300010","What is the use of shaping a tang? Tool use and hafting of tanged tools in the Aterian of Northern Africa","tangs"
"WOS:000441617300006","Molecular diversity of Scutellonema bradys populations from Benin, based on ITS1 rDNA and COI mtDNA","nematodes"
"WOS:000441628800013","Guanidinoacetic acid supplementation in broiler chickens fed on corn-soybean diets affects performance in the finisher period and energy metabolites in breast muscle independent of diet nutrient density","Ross"
"WOS:000441631000007","Combining E--farnesene and methyl salicylate release with wheat-pea intercropping enhances biological control of aphids in North China","hoverflies"
"WOS:000441638200037","Trajectories of the Earth System in the Anthropocene","sea rose"
"WOS:000441652400018","Adapting aviation to a changing climate: Key priorities for action","sea rose"
"WOS:000441658900018","Evaluation of coordination hysteresis in a multidimensional movement task with continuous relative phase and Self-Organizing Maps","skipper"
"WOS:000441687300008","FEPSAC position statement: Mental health disorders in elite athletes and models of service provision","footballer"
"WOS:000441687800012","The intracellular domain of the leptin receptor prevents mitochondrial depolarization and mitophagy","crucian carp"
"WOS:000441690405166","Th17 response against mucosal infection in persistent upper airways is partially impaired in viruses and bacteria coinfection condition","bacteria"
"WOS:000441699400005","HYDRODYNAMIC INTERACTION BETWEEN SHIPS AND RESTRICTED WATERWAYS","ship"
"WOS:000441710300003","The History of Confiscation Laws: From the Book of Exodus to the War on White-Collar Crime","white death"
"WOS:000441712100008","Older E-bike Users: Demographic, Health, Mobility Characteristics, and Cycling Levels","old woman"
"WOS:000441738600032","Potentials and Limitations of a Growing Degree Day Approach to Predict the Phenology of Cereal Leaf Beetles","beetles"
"WOS:000441777100005","Pinnularia subcatenaborealis sp. nov. (Bacillariophyta) a new chain-forming diatom species from King George Island (Maritime Antarctica)","Ross"
"WOS:000441784000004","Reconstructing long-term trajectories of fish assemblages using historical data: the Seine River basin (France) during the last two centuries","fish"
"WOS:000441807900006","Probing Plant Receptor Kinase Functions with Labeled Ligands","plants"
"WOS:000441817100003","Size of a plasma cloud matters The polarisation electric field of a small-scale comet ionosphere","comet"
"WOS:000441823900001","K-shell photoabsorption and photoionization of trace elements III. Isoelectronic sequences with electron number 19 <= N <= 26","file shells"
"WOS:000441843500002","Chip-on-tip endoscope incorporating a soft robotic pneumatic bending microactuator","tube eye"
"WOS:000441856300062","Dihydropyrimidinone/1,2,3-triazole hybrid molecules: Synthesis and anti-varicella-zoster virus (VZV) evaluation","mono"
"WOS:000441856600015","Farm-level adaptation to climate change: The case of the Loam region in Belgium","beet"
"WOS:000441876900039","ACI-1 beta-lactamase is widespread across human gut microbiomes in Negativicutes due to transposons harboured by tailed prophages","gram-negative bacteria"
"WOS:000441877400033","Dirofilaria repens Nematode Infection with Microfilaremia in Traveler Returning to Belgium from Senegal","nematodes"
"WOS:000441879200018","Outcomes of a Fixed-Bearing, Medial, Cemented Unicondylar Knee Arthroplasty Design: Survival Analysis and Functional Score of 460 Cases","bears"
"WOS:000441919500022","Protein hydrolysate from canned sardine and brewing by-products improves TNF-alpha-induced inflammation in an intestinal-endothelial co-culture cell model","sardines"
"WOS:000441948900007","Morpho-molecular diversity and phylogeny of Bysmatrum (Dinophyceae) from the South China Sea and France","dinoflagellates"
"WOS:000441983400004","Odour profile of human corpses: A review","vertebrates"
"WOS:000441999400053","Decreased retention of olfactory predator recognition in juvenile surgeon fish exposed to pesticide","dory"
"WOS:000442003900027","Real gaps in European bird monitoring: A reply to Vorisek et al.","birds"
"WOS:000442034300003","Quotient and blow-up of automorphisms of graphs of groups","bass"
"WOS:000442048000001","Skeletomuscular adaptations of head and legs of Melissotarsus ants for tunnelling through living wood","rayed cone"
"WOS:000442059900015","Movement behaviours of potamodromous fish within a large anthropised river after the reestablishment of the longitudinal connectivity","trout"
"WOS:000442060400022","Assessing medicinal plants traditionally used in the Chirang Reserve Forest, Northeast India for antimicrobial activity","plants"
"WOS:000442064700014","Phoneutria nigriventer venom: A pharmacological treasure","spiders"
"WOS:000442086800004","Ostracods across the Frasnian/Famennian boundary (Devonian) in the Hony railway section (southern border of the Dinant Synclinorium, Belgium)-geochemical consequences","ostracods"
"WOS:000442113800003","Insects as an Alternative Source for the Production of Fats for Cosmetics","insects"
"WOS:000442117300138","Advanced Chemical Looping Materials for CO2 Utilization: A Review","carrier shells"
"WOS:000442186100045","Firefly Algorithm Applied to Noncollinear Magnetic Phase Materials Prediction","firefly"
"WOS:000442202100011","Effect of cardiolipin on the antimicrobial activity of a new amphiphilic aminoglycoside derivative on Pseudomonas aeruginosa","gram-negative bacteria"
"WOS:000442209800006","A capability approach to children's well-being, agency and participatory rights in education","wells"
"WOS:000442210300011","Parallel evolution and adaptation to environmental factors in a marine flatfish: Implications for fisheries and aquaculture management of the turbot (Scophthalmus maximus)","turbots"
"WOS:000442211000126","Preclinical evaluation and first-in-human dosimetry of [18F]MK-6240, a new PET tracer for in vivo quantification of human neurofibrillary tangles","tangle"
"WOS:000442211800002","Quantification and microstructural origin of the anisotropic nature of the sensitivity to brittle cleavage fracture propagation for hot-rolled pipeline steels","tear drops"
"WOS:000442244200001","The Cephalopod Large Brain Enigma: Are Conserved Mechanisms of Stem Cell Expansion the Key?","octopuses"
"WOS:000442247100001","Hemoglobin and Erythropoietin After Commercial Saturation Diving","divers"
"WOS:000442260600004","Contrasting confocal XRF with micro-SORS: a deep view within micrometric painted stratigraphy","painted ray"
"WOS:000442341600022","Constant IP Lookup With FIB Explosion","little sail"
"WOS:000442347700008","Gastric residual volume measurement in the intensive care unit: an international survey reporting nursing practice","nurse"
"WOS:000442348500034","Chemical structure and biological properties of sulfated fucan from the sequential extraction of subAntarctic Lessonia sp (Phaeophyceae)","brown seaweed"
"WOS:000442351100006","Decreased Incidence of Pulmonary Barotrauma After Discontinuation of Emergency Free Ascent Training","divers"
"WOS:000442354000001","Is Nitrogen a Key Determinant of Water Transport and Photosynthesis in Higher Plants Upon Drought Stress?","plants"
"WOS:000442375400004","Large Diversity of Nonstandard Genes and Dynamic Evolution of Chloroplast Genomes in Siphonous Green Algae (Bryopsidales, Chlorophyta)","green algae"
"WOS:000442432300007","Health Care Assistants in Home Nursing: The Holy Grail or the Emperor's New Clothes? A Qualitative Study","nurse"
"WOS:000442440400073","Comparison of Dural Peeling versus Duraplasty for Surgical Treatment of Chiari Type I Malformation: Results and Complications in a Monocentric Patients' Cohort","little necks"
"WOS:000442451500038","DBU-Catalyzed Alkyne-Imidate Cyclization toward 1-Alkoxypyrazino[1,2-a]indole Synthesis","domino"
"WOS:000442489300003","THE ECONOMICS OF A LONG TERM COATING","ship"
"WOS:000442489400004","SAFE MOORING OF LARGE CONTAINER SHIPS AT QUAY WALLS SUBJECT TO PASSING SHIP EFFECTS","ship"
"WOS:000442541100001","Energy conversion in cometary atmospheres Hybrid modeling of 67P/Churyumov-Gerasimenko","comet"
"WOS:000442570500025","Catabolism of the groundwater micropollutant 2,6-dichlorobenzamide beyond 2,6-dichlorobenzoate is plasmid encoded in Aminobacter sp MSH1","mono"
"WOS:000442594000014","Oxygen Consumption Rate Analysis of Mitochondrial Dysfunction Caused by Bacillus cereus Cereulide in Caco-2 and HepG2 Cells","seahorses"
"WOS:000442691200016","Valorization of spent coffee ground with wheat or miscanthus straw: Yield improvement by the combined conversion to mushrooms and biomethane","oysters"
"WOS:000442697800009","Combined effects of cadmium exposure and temperature on the annual killifish (Nothobranchius furzeri)","vertebrates"
"WOS:000442707700010","Gene transcription ontogeny of hypothalamic-pituitary-thyroid axis development in early-life stage fathead minnow and zebrafish","minnow"
"WOS:000442707700012","Characterization of a tachykinin signalling system in the bivalve mollusc Crassostrea gigas","oysters"
"WOS:000442710000011","How to foster the well-being of police officers: The role of the employee performance management system","wells"
"WOS:000442712600032","From zebrafish to human: A comparative approach to elucidate the role of the thyroid hormone transporter MCT8 during brain development","vertebrates"
"WOS:000442714400096","Salinity influences the interactive effects of cadmium and zinc on ethylene and polyamine synthesis in the halophyte plant species Kosteletzkya pentacarpos","plants"
"WOS:000442716700005","EMDR as a Treatment Approach of PTSD Complicated by Comorbid Psychiatric, Somatic, and Cognitive Disorders: A Case Report of an Older Woman With a Borderline and Avoidant Personality Disorder","old woman"
"WOS:000442733000001","Managing the Microbial Community of Marine Fish Larvae: A Holistic Perspective for Larviculture","sea bass"
